y_1,x_1,y_2,x_2
55685,45520,55795,45630
55695,42280,55805,42390
55695,45140,55805,45250
55700,45250,55810,45360
55720,37625,55830,37735
55725,43750,55835,43860
55745,43495,55855,43605
55755,45880,55865,45990
55760,45360,55870,45470
55780,37975,55890,38085
55805,45110,55915,45220
55810,37735,55920,37845
55810,44365,55920,44475
55820,44785,55930,44895
55820,44940,55930,45050
55850,39435,55960,39545
55900,39320,56010,39430
55900,44035,56010,44145
55920,44410,56030,44520
55925,44535,56035,44645
55930,44725,56040,44835
55930,44840,56040,44950
55930,44950,56040,45060
55935,45075,56045,45185
55960,39435,56070,39545
55965,43565,56075,43675
55990,39090,56100,39200
55995,45560,56105,45670
56010,43280,56120,43390
56030,39200,56140,39310
56035,38970,56145,39080
56040,44800,56150,44910
56040,44910,56150,45020
56075,43490,56185,43600
56085,39310,56195,39420
56100,39080,56210,39190
56135,37665,56245,37775
56140,38720,56250,38830
56140,39190,56250,39300
56145,39420,56255,39530
56150,44895,56260,45005
56195,39300,56305,39410
56195,44550,56305,44660
56210,44430,56320,44540
56210,45570,56320,45680
56220,38870,56330,38980
56250,38675,56360,38785
56265,44315,56375,44425
56280,45160,56390,45270
56285,37655,56395,37765
56285,38980,56395,39090
56305,39590,56415,39700
56320,38270,56430,38380
56340,43700,56450,43810
56340,44810,56450,44920
56355,37870,56465,37980
56355,39475,56465,39585
56355,46135,56465,46245
56360,38380,56470,38490
56365,38150,56475,38260
56395,44505,56505,44615
56415,39585,56525,39695
56420,44370,56530,44480
56430,38260,56540,38370
56430,38490,56540,38600
56445,39250,56555,39360
56450,39360,56560,39470
56460,44135,56570,44245
56465,37840,56575,37950
56470,38370,56580,38480
56480,44015,56590,44125
56535,37260,56645,37370
56535,46405,56645,46515
56540,38480,56650,38590
56545,45080,56655,45190
56560,38025,56670,38135
56560,39410,56670,39520
56560,43570,56670,43680
56570,38935,56680,39045
56580,38315,56690,38425
56585,39045,56695,39155
56600,43325,56710,43435
56600,44475,56710,44585
56615,37915,56725,38025
56625,44350,56735,44460
56630,39155,56740,39265
56635,38135,56745,38245
56645,37295,56755,37405
56650,38750,56760,38860
56670,38025,56780,38135
56680,39265,56790,39375
56680,44035,56790,44145
56720,38570,56830,38680
56720,44740,56830,44850
56725,37900,56835,38010
56740,39140,56850,39250
56740,44850,56850,44960
56760,38740,56870,38850
56760,44605,56870,44715
56770,39375,56880,39485
56775,44960,56885,45070
56780,38915,56890,39025
56785,45630,56895,45740
56790,39250,56900,39360
56830,38555,56940,38665
56830,44740,56940,44850
56835,38290,56945,38400
56845,37345,56955,37455
56865,45105,56975,45215
56870,38765,56980,38875
56875,39025,56985,39135
56880,38175,56990,38285
56880,39360,56990,39470
56880,43910,56990,44020
56885,44940,56995,45050
56900,43795,57010,43905
56915,39470,57025,39580
56930,38055,57040,38165
56930,38400,57040,38510
56945,38285,57055,38395
56950,43685,57060,43795
56955,37375,57065,37485
56960,39135,57070,39245
56980,37930,57090,38040
56985,38930,57095,39040
56990,38165,57100,38275
56995,44415,57105,44525
56995,44990,57105,45100
57000,43190,57110,43300
57020,44300,57130,44410
57040,38040,57150,38150
57040,38395,57150,38505
57040,38505,57150,38615
57055,38275,57165,38385
57060,44055,57170,44165
57070,39040,57180,39150
57070,39150,57180,39260
57080,43935,57190,44045
57090,37900,57200,38010
57100,38150,57210,38260
57105,43795,57215,43905
57120,44760,57230,44870
57135,37430,57245,37540
57150,38010,57260,38120
57150,38385,57260,38495
57150,38495,57260,38605
57150,38605,57260,38715
57165,38260,57275,38370
57170,39665,57280,39775
57180,38945,57290,39055
57195,44380,57305,44490
57210,38120,57320,38230
57260,37930,57370,38040
57260,38370,57370,38480
57260,38480,57370,38590
57260,38590,57370,38700
57260,43995,57370,44105
57265,39375,57375,39485
57275,38230,57385,38340
57285,42750,57395,42860
57295,37460,57405,37570
57295,39535,57405,39645
57310,43730,57420,43840
57315,39260,57425,39370
57320,38040,57430,38150
57325,43580,57435,43690
57350,43470,57460,43580
57355,39150,57465,39260
57360,44595,57470,44705
57370,37570,57480,37680
57370,38340,57480,38450
57370,38450,57480,38560
57385,38150,57495,38260
57395,43360,57505,43470
57405,39505,57515,39615
57425,39260,57535,39370
57430,38035,57540,38145
57445,44155,57555,44265
57455,39615,57565,39725
57465,39150,57575,39260
57465,44010,57575,44120
57480,37470,57590,37580
57480,44265,57590,44375
57490,43870,57600,43980
57495,38145,57605,38255
57510,43735,57620,43845
57515,39460,57625,39570
57525,38750,57635,38860
57525,44455,57635,44565
57535,38975,57645,39085
57535,39260,57645,39370
57535,43590,57645,43700
57555,44140,57665,44250
57565,39570,57675,39680
57570,38630,57680,38740
57575,43980,57685,44090
57590,37470,57700,37580
57590,44565,57700,44675
57600,43845,57710,43955
57620,38510,57730,38620
57625,39430,57735,39540
57635,38740,57745,38850
57635,44380,57745,44490
57645,38980,57755,39090
57645,42895,57755,43005
57655,39090,57765,39200
57655,43175,57765,43285
57665,44125,57775,44235
57670,38395,57780,38505
57675,39540,57785,39650
57680,38620,57790,38730
57700,37475,57810,37585
57700,44490,57810,44600
57720,38270,57830,38380
57730,38505,57840,38615
57735,39400,57845,39510
57740,43655,57850,43765
57740,44270,57850,44380
57745,38730,57855,38840
