y_1,x_1,y_2,x_2
1715,1998,1737,2020
1717,1162,1739,1184
1720,1116,1742,1138
1727,833,1749,855
1728,1044,1750,1066
1728,1138,1750,1160
1729,1184,1751,1206
1730,2279,1752,2301
1739,1160,1761,1182
1739,2210,1761,2232
1742,2186,1764,2208
1742,2414,1764,2436
1744,1074,1766,1096
1750,1035,1772,1057
1753,2163,1775,2185
1756,2332,1778,2354
1757,831,1779,853
1757,1096,1779,1118
1761,1218,1783,1240
1764,954,1786,976
1768,2040,1790,2062
1768,2262,1790,2284
1771,874,1793,896
1771,1195,1793,1217
1771,2527,1793,2549
1772,976,1794,998
1773,930,1795,952
1779,2201,1801,2223
1783,1217,1805,1239
1784,2174,1806,2196
1786,952,1808,974
1786,998,1808,1020
1789,1150,1811,1172
1790,1172,1812,1194
1792,2127,1814,2149
1793,868,1815,890
1794,974,1816,996
1796,2103,1818,2125
1807,752,1829,774
1807,2581,1829,2603
1808,996,1830,1018
1809,2316,1831,2338
1812,905,1834,927
1812,1182,1834,1204
1812,2014,1834,2036
1814,1087,1836,1109
1816,963,1838,985
1817,1109,1839,1131
1820,1965,1842,1987
1820,2195,1842,2217
1823,883,1845,905
1825,2170,1847,2192
1826,1131,1848,1153
1827,927,1849,949
1829,759,1851,781
1830,1050,1852,1072
1834,905,1856,927
1836,1153,1858,1175
1836,2107,1858,2129
1844,1014,1866,1036
1844,2248,1866,2270
1845,880,1867,902
1848,1128,1870,1150
1848,2270,1870,2292
1852,1048,1874,1070
1852,2221,1874,2243
1854,1175,1876,1197
1855,2292,1877,2314
1856,1083,1878,1105
1857,2426,1879,2448
1858,1150,1880,1172
1866,1011,1888,1033
1866,2248,1888,2270
1867,958,1889,980
1869,769,1891,791
1873,2321,1895,2343
1874,1053,1896,1075
1875,1105,1897,1127
1876,935,1898,957
1876,1172,1898,1194
1876,2082,1898,2104
1877,2288,1899,2310
1880,2059,1902,2081
1883,1194,1905,1216
1886,911,1908,933
1886,980,1908,1002
1889,957,1911,979
1890,2037,1912,2059
1891,775,1913,797
1892,1127,1914,1149
1896,886,1918,908
1897,1086,1919,1108
1898,933,1920,955
1899,2183,1921,2205
1899,2298,1921,2320
1900,1938,1922,1960
1904,2160,1926,2182
1908,908,1930,930
1908,979,1930,1001
1908,1001,1930,1023
1911,955,1933,977
1912,2111,1934,2133
1914,1108,1936,1130
1914,1130,1936,1152
1916,2087,1938,2109
1918,880,1940,902
1920,930,1942,952
1921,2059,1943,2081
1924,2252,1946,2274
1927,786,1949,808
1930,902,1952,924
1930,977,1952,999
1930,999,1952,1021
1930,1021,1952,1043
1933,952,1955,974
1934,1233,1956,1255
1936,1089,1958,1111
1939,2176,1961,2198
1942,924,1964,946
1952,886,1974,908
1952,974,1974,996
1952,996,1974,1018
1952,1018,1974,1040
1952,2099,1974,2121
1953,1175,1975,1197
1955,946,1977,968
1957,1850,1979,1872
1959,792,1981,814
1959,1207,1981,1229
1962,2046,1984,2068
1963,1152,1985,1174
1964,908,1986,930
1965,2016,1987,2038
1970,1994,1992,2016
1971,1130,1993,1152
1972,2219,1994,2241
1974,814,1996,836
1974,968,1996,990
1974,990,1996,1012
1977,930,1999,952
1979,1972,2001,1994
1981,1201,2003,1223
1985,1152,2007,1174
1986,907,2008,929
1989,2131,2011,2153
1991,1223,2013,1245
1993,1130,2015,1152
1993,2102,2015,2124
1996,794,2018,816
1996,2153,2018,2175
1998,2074,2020,2096
1999,929,2021,951
2002,2047,2024,2069
2003,1192,2025,1214
2005,1050,2027,1072
2005,2191,2027,2213
2007,1095,2029,1117
2007,1152,2029,1174
2007,2018,2029,2040
2011,2128,2033,2150
2013,1214,2035,1236
2014,1026,2036,1048
2015,2096,2037,2118
2018,794,2040,816
2018,2213,2040,2235
2020,2069,2042,2091
2024,1002,2046,1024
2025,1186,2047,1208
2027,1048,2049,1070
2027,2176,2049,2198
2029,1096,2051,1118
2029,1879,2051,1901
2031,1118,2053,1140
2031,1935,2053,1957
2033,2125,2055,2147
2034,979,2056,1001
2035,1208,2057,1230
2036,1024,2058,1046
2040,795,2062,817
2040,2198,2062,2220
2044,954,2066,976
2046,1001,2068,1023
2047,1180,2069,1202
2048,2031,2070,2053
2048,2154,2070,2176
2049,1046,2071,1068
2052,2053,2074,2075
2053,1099,2075,1121
2053,1121,2075,1143
2054,2075,2076,2097
2056,976,2078,998
2056,1230,2078,1252
2057,1202,2079,1224
2058,1023,2080,1045
2058,2121,2080,2143
2060,706,2082,728
2060,1991,2082,2013
2061,1950,2083,1972
2062,1926,2084,1948
2068,998,2090,1020
2069,2176,2091,2198
2070,1834,2092,1856
2070,2013,2092,2035
2070,2143,2092,2165
2071,1045,2093,1067
2075,1100,2097,1122
2075,1122,2097,1144
2077,1856,2099,1878
2078,962,2100,984
2078,1067,2100,1089
2080,1020,2102,1042
2080,2118,2102,2140
2083,2198,2105,2220
2084,1166,2106,1188
2084,1878,2106,1900
2090,984,2112,1006
2090,1679,2112,1701
2091,921,2113,943
2091,2165,2113,2187
2092,1825,2114,1847
2093,1042,2115,1064
2097,1102,2119,1124
2097,1124,2119,1146
2099,1847,2121,1869
2100,1064,2122,1086
2102,1006,2124,1028
2104,1241,2126,1263
2106,2126,2128,2148
2109,795,2131,817
2112,984,2134,1006
2112,2082,2134,2104
2113,900,2135,922
2113,922,2135,944
2113,2172,2135,2194
2115,1028,2137,1050
2116,2058,2138,2080
2119,1107,2141,1129
2120,1195,2142,1217
2120,2034,2142,2056
2122,1050,2144,1072
2122,1072,2144,1094
2124,1006,2146,1028
2131,795,2153,817
2131,944,2153,966
2131,1172,2153,1194
2135,884,2157,906
2135,906,2157,928
2137,1028,2159,1050
2137,1217,2159,1239
2140,1148,2162,1170
2142,1194,2164,1216
2144,1050,2166,1072
2144,2114,2166,2136
2146,999,2168,1021
2151,1854,2173,1876
2153,928,2175,950
2153,950,2175,972
2153,1170,2175,1192
2153,1280,2175,1302
2155,1826,2177,1848
2157,884,2179,906
2157,906,2179,928
2159,1216,2181,1238
2159,1238,2181,1260
2160,2030,2182,2052
2162,1140,2184,1162
2163,2007,2185,2029
2164,1192,2186,1214
2166,2123,2188,2145
2167,1772,2189,1794
2168,1979,2190,2001
2169,2052,2191,2074
2173,798,2195,820
2175,928,2197,950
2175,950,2197,972
2175,1162,2197,1184
2179,884,2201,906
2179,906,2201,928
2179,1915,2201,1937
2180,2074,2202,2096
2181,1214,2203,1236
2181,1236,2203,1258
2182,1957,2204,1979
2182,2029,2204,2051
2183,2174,2205,2196
2184,1123,2206,1145
2185,2001,2207,2023
2186,1184,2208,1206
2190,1860,2212,1882
2190,1979,2212,2001
2191,2051,2213,2073
2197,928,2219,950
2197,1145,2219,1167
2197,1838,2219,1860
2199,2105,2221,2127
2201,888,2223,910
2201,1896,2223,1918
2202,2073,2224,2095
2203,1206,2225,1228
2203,1228,2225,1250
2204,1940,2226,1962
2204,2023,2226,2045
2206,1110,2228,1132
2207,2001,2229,2023
2208,1167,2230,1189
2212,1860,2234,1882
2212,1962,2234,1984
2213,1250,2235,1272
2213,2045,2235,2067
2214,974,2236,996
2215,2149,2237,2171
2219,1132,2241,1154
2219,1828,2241,1850
2220,996,2242,1018
2221,2102,2243,2124
2223,950,2245,972
2224,2067,2246,2089
2225,1189,2247,1211
2225,1211,2247,1233
2225,2171,2247,2193
2226,1926,2248,1948
2226,2023,2248,2045
2229,1984,2251,2006
2230,1044,2252,1066
2230,1154,2252,1176
2231,2124,2253,2146
2232,1764,2254,1786
2233,927,2255,949
2234,1850,2256,1872
2234,1948,2256,1970
2235,1233,2257,1255
2235,1255,2257,1277
2235,2045,2257,2067
2235,2197,2257,2219
2236,972,2258,994
2240,809,2262,831
2242,994,2264,1016
2243,2100,2265,2122
2244,903,2266,925
2245,949,2267,971
2246,2067,2268,2089
2247,1178,2269,1200
2247,1200,2269,1222
2247,2163,2269,2185
2248,1908,2270,1930
2250,1066,2272,1088
2251,1016,2273,1038
