2002.290 97.3502 86.3206
2002.360 126.462 93.7822
2002.620 48.8158 33.0103
2002.710 76.4138 359.999
2002.790 67.9042 36.8002
2002.880 53.3776 35.9196
2002.960 60.3963 33.4252
2003.040 130.689 134.39
2003.120 90.8063 54.4876
2003.210 35.5539 47.0082
2003.290 60.908 23.3185
2003.360 52.2164 32.1695
2003.540 54.8922 26.0219
2003.620 18.2418 24.9355
2003.710 41.9848 22.5632
2003.790 14.3374 26.0474
2003.880 69.617 48.2818
2003.960 15.3931 28.6589
2004.020 22.0801 45.5326
2004.130 43.0552 24.9943
2004.210 30.7301 21.3047
2004.290 28.6477 24.4474
2004.380 35.9585 37.8082
2004.460 35.8176 48.2888
2004.540 51.4642 75.9256
2004.630 19.2803 274.929
2004.710 28.2677 42.9557
2004.790 -13.9106 258.937
2004.880 -1.72366 46.6262
2004.960 19.2856 31.2357
2005.040 26.8702 26.6296
2005.120 48.3406 43.0684
2005.210 21.5485 24.3742
2005.290 9.00939 27.017
2005.370 15.8486 25.9061
2005.460 56.2641 41.63
2005.540 24.2801 25.2148
2005.620 -10.2771 25.0849
2005.710 14.5662 31.9963
2005.790 -14.6116 31.2278
2005.880 25.3425 31.3919
2005.960 26.3142 33.1769
2006.040 55.7885 48.3866
2006.120 24.5997 27.0339
2006.210 22.4876 24.6655
2006.290 43.1467 26.9436
2006.370 61.3994 31.7375
2006.460 54.4242 26.653
2006.540 37.3933 27.2319
2006.620 37.007 24.5487
2006.710 30.5665 26.8443
2006.790 48.4993 26.4339
2006.880 61.5645 29.3939
2006.960 36.772 24.8042
2007.040 21.7272 27.2406
2007.120 65.2462 31.3907
2007.210 89.8359 42.7658
2007.290 49.6073 23.3693
2007.370 77.6112 43.8952
2007.460 49.1608 22.3645
2007.540 39.6334 22.338
2007.620 67.9751 45.8972
2007.710 53.5055 46.4304
2007.790 38.4212 36.5128
2007.880 26.2434 37.8776
2007.960 52.0236 43.6478
2008.040 39.0333 29.151
2008.130 75.0248 64.5432
2008.210 75.211 54.9992
2008.290 58.2053 43.856
2008.380 66.9554 52.2766
2008.460 49.0494 30.333
2008.540 29.3969 30.0714
2008.630 42.8336 50.3946
2008.710 21.4568 39.3298
2008.790 10.0797 26.8758
2008.880 45.7908 62.7838
2008.960 44.129 41.2182
2009.040 25.8984 28.8188
2009.120 25.1611 45.374
2009.210 47.0535 62.8164
2009.290 29.0056 35.5642
2009.370 20.5297 28.4079
2009.460 32.4187 35.2366
2009.540 51.1159 69.356
2009.620 -8.92955 27.1759
2009.710 14.4139 40.589
2009.790 22.0535 37.8764
2009.880 50.4675 72.258
2009.960 31.6694 47.0058
2010.040 55.3495 73.9066
2010.120 18.654 43.6372
2010.210 7.14452 36.7306
2010.290 40.1049 53.22
2010.370 16.1447 33.3423
2010.460 35.943 62.7418
2010.540 15.4208 35.5086
2010.620 6.53156 32.5731
2010.710 8.27686 40.0226
2010.790 10.2517 35.632
2010.880 -12.3003 21.5006
2010.950 41.2807 48.9968
2011.130 -18.5914 27.7043
2011.210 18.9176 33.145
2011.290 17.0108 36.4646
2011.370 11.3761 30.9491
2011.550 24.274 54.0892
2011.620 19.8299 39.5584
2011.710 10.1925 45.093
2011.790 -0.281106 39.924
2011.830 -3.99471 38.8714
2011.990 14.4483 33.4718
2012.040 10.389 33.7549
2012.130 32.6507 34.1886
2012.210 12.2937 34.56
2012.260 16.9077 56.8188
2012.460 35.2948 140.615
2012.540 41.6846 438.393
2012.630 -6.8831 37.4618
2012.700 -10.6387 39.7524
2012.880 23.1039 37.8159
2012.960 11.9163 35.7305
2013.040 5.51776 32.1821
2013.120 -25.4071 25.5619
2013.300 8.26455 43.5284
2013.370 7.93532 34.0842
2013.460 -8.20325 37.1575
2013.540 -35.0538 26.3877
2013.790 13.7474 33.999
2013.880 -2.49919 28.7237
2013.960 -0.0451834 35.6364
2014.020 1.82363 74.9714
2014.210 -0.226541 26.3915
2014.290 -1.35528 25.0305
2014.370 9.83435 27.3834
2014.450 -16.2117 24.8431
2014.620 6.52111 26.7334
2014.710 -9.47644 27.5723
2014.790 8.90025 25.8408
2014.880 -3.07451 26.8053
2015.060 29.414 354.039
2015.120 27.5609 14.3385
2015.210 42.2645 27.4432
2015.290 34.0406 24.189
2015.320 32.2665 26.2806
2015.540 -4.07506 29.4568
2015.620 5.82455 22.1704
2015.700 -1.84151 24.5746
2015.980 14.4392 30.8823
2016.040 10.747 25.1502
2016.120 12.8979 24.6309
2016.210 13.7156 24.2518
2016.380 -6.2578 24.5362
2016.460 -10.5878 24.7398
2016.540 -20.6937 24.3101
2016.640 -14.2828 32.3901
2016.910 29.9577 31.5826
2016.980 -0.0525618 31.0146
2017.060 39.9999 36.371
2017.250 21.7985 47.8535
2017.310 39.1849 44.3328
2017.360 12.6649 27.5157
2017.440 -5.35085 66.6289
2018.460 14.5885 24.5016
2018.520 56.2332 32.0411
2018.830 49.9406 38.2254
2018.880 49.2355 28.1763
2018.960 47.9647 27.9135
2019.040 68.916 26.9629
2019.130 9.78848 31.8047
2019.210 39.0303 27.3838
2019.290 1.6192 26.8511
2019.370 46.3727 25.8492
2019.460 34.5124 25.2518
2019.540 1.45938 26.7744
2019.620 -3.3185 26.8346
2019.710 16.8906 27.8277
2019.790 18.0625 29.5007
2019.880 -7.74744 27.027
2019.960 -30.8195 26.3638
2020.040 10.9543 28.4281
2020.130 32.4797 34.1738
2020.210 5.40374 26.9201
2020.290 36.0961 28.2949
2020.380 7.37191 26.7253
2020.460 -7.23081 30.6845
2020.540 -22.6197 28.4609
2020.630 11.7605 25.6931
2020.710 52.8008 30.5171
2020.790 10.7944 26.1588
2020.880 -16.8585 27.728
2020.960 -18.1269 28.4506
2021.040 20.0727 27.3882
2021.120 12.7338 32.2529
2021.210 -0.726131 26.9458
2021.290 71.7122 25.6711
2021.370 30.8168 28.6167
2021.460 -4.72786 28.1765
2021.540 -8.75496 29.3633
2021.620 12.9064 26.5926
2021.710 10.4538 24.8097
2021.790 30.139 25.7613
2021.880 62.6834 26.3657
2021.960 1.55849 28.724
2022.040 24.523 28.2055
2022.120 22.9862 27.2488
2022.210 -11.2627 24.8545
2022.290 4.52544 26.7398
2022.370 25.6895 29.176
2022.460 21.5165 30.6708
2022.540 -10.858 27.6798
2022.620 8.00613 28.7499
2022.710 59.7703 28.2249
2022.790 60.7818 27.894
2022.880 60.7491 28.8371
2022.960 -24.3749 29.7005
2023.040 6.66244 29.8415
2023.120 42.7854 29.3735
2023.210 30.8188 29.3358
2023.290 -54.0657 230.603
2023.370 36.1768 39.3348
2023.460 1.12309 29.8439
2023.540 -1.95019 29.9054
2023.620 25.7701 27.4132
2023.710 -7.71982 28.316
2023.790 -17.8325 26.5509
2023.880 -13.6417 28.2902
2023.960 -17.1881 29.1356
2024.040 44.5081 27.8073
2024.130 18.9801 26.4607
2024.210 -35.6723 26.608
2024.290 30.9303 25.3547
2024.380 17.2318 26.9904
