2002.290 76.1178 26.8302
2002.360 68.8972 32.976
2002.620 56.4137 18.7638
2002.710 43.7885 71.7868
2002.790 56.9729 13.5468
2002.880 25.6838 31.266
2002.960 52.3079 31.7262
2003.040 108.016 23.0204
2003.120 88.8302 12.684
2003.210 83.2394 11.267
2003.290 92.0962 10.4172
2003.360 62.565 33.0216
2003.540 90.243 7.45863
2003.620 55.5604 10.9998
2003.710 58.2503 9.28303
2003.790 111.225 17.1639
2003.880 61.4692 7.82483
2003.960 85.8994 9.02959
2004.020 65.1696 17.5264
2004.130 60.2916 9.35315
2004.210 56.8289 9.13543
2004.290 66.8415 8.91423
2004.380 93.4666 11.789
2004.460 82.6475 11.3384
2004.540 62.7961 18.2779
2004.630 50.4376 74.8648
2004.710 32.5289 20.9046
2004.790 13.4807 90.2768
2004.880 35.3126 13.0782
2004.960 17.1989 19.8146
2005.040 51.1531 8.31323
2005.120 46.0211 9.28167
2005.210 42.8771 12.1947
2005.290 57.7051 10.5891
2005.370 55.0907 8.42593
2005.460 63.764 8.09851
2005.540 66.1335 11.0695
2005.620 30.7602 6.97863
2005.710 20.7489 8.98975
2005.790 1.18278 10.3168
2005.880 -10.264 16.2155
2005.960 17.0297 13.8925
2006.040 -4.8307 21.2551
2006.120 -4.867 20.9345
2006.210 10.8278 15.9481
2006.290 2.2355 16.1846
2006.370 40.4267 7.71591
2006.460 34.2927 9.72493
2006.540 0.723182 15.1121
2006.620 28.7234 10.3644
2006.710 -14.9265 14.7752
2006.790 -48.4267 17.2692
2006.880 -1.79105 7.49403
2006.960 8.7529 9.88363
2007.040 6.26631 8.76283
2007.120 -0.957586 9.61635
2007.210 1.80592 8.68553
2007.290 26.5935 9.11061
2007.370 30.1714 7.43165
2007.460 -0.817846 12.4151
2007.540 -10.4049 10.9842
2007.620 -22.1276 11.0035
2007.710 -12.2061 9.41915
2007.790 -33.7936 10.3424
2007.880 0.795089 14.5506
2007.960 -19.1475 9.60555
2008.040 -19.6396 9.66289
2008.130 -9.59984 12.463
2008.210 -41.0376 23.2741
2008.290 -0.201697 11.2875
2008.380 15.5373 15.2567
2008.460 -19.0144 9.59865
2008.540 -15.3833 9.72135
2008.630 -43.2296 9.21099
2008.710 -62.6936 11.2527
2008.790 -29.8037 10.5338
2008.880 -61.9309 12.4723
2008.960 -57.9687 15.863
2009.040 -47.4757 13.5864
2009.120 10.4798 23.835
2009.210 11.5335 16.9997
2009.290 -32.6514 8.18247
2009.370 -38.9294 10.826
2009.460 -11.3703 8.00585
2009.540 -14.052 9.53395
2009.620 -11.8823 13.4548
2009.710 -56.3408 11.5401
2009.790 -83.8653 23.4533
2009.880 -99.7315 31.2226
2009.960 -30.9432 11.6279
2010.040 -50.7171 17.7011
2010.120 -48.9333 16.3126
2010.210 -21.4862 16.9318
2010.290 -80.8557 28.7892
2010.370 -45.486 14.3128
2010.460 -23.3297 12.3251
2010.540 -55.0914 8.27727
2010.620 -80.7816 7.66231
2010.710 -81.5422 8.36543
2010.790 -99.7096 7.92725
2010.880 -99.1379 12.6371
2010.950 -103.182 11.3992
2011.130 -80.881 9.75469
2011.210 -113.773 16.8976
2011.290 -68.0326 7.62213
2011.370 -82.4526 8.98265
2011.550 -116.044 17.6148
2011.620 -86.3525 8.02215
2011.710 -154.167 16.7825
2011.790 -164.752 15.5838
2011.830 -174.985 15.1703
2011.990 -116.611 8.70305
2012.040 -94.8966 10.4934
2012.130 -111.811 7.47535
2012.210 -116.141 17.3159
2012.260 -76.2209 17.4986
2012.460 -67.855 38.7958
2012.540 -86.866 92.0202
2012.630 -169.203 14.1835
2012.700 -185.298 16.1287
2012.880 -140.551 7.68399
2012.960 -133.202 9.04729
2013.040 -147.749 7.69295
2013.120 -180.977 13.3305
2013.300 -117.173 9.69163
2013.370 -111.535 7.92823
2013.460 -133.95 9.62413
2013.540 -132.364 8.44271
2013.790 -154.449 8.88727
2013.880 -161.737 10.6558
2013.960 -136.734 9.28819
2014.020 -140.688 17.8808
2014.210 -130.683 8.67107
2014.290 -140.451 11.4729
2014.370 -118.966 9.48649
2014.450 -131.76 12.3257
2014.620 -167.304 10.8134
2014.710 -136.783 6.83285
2014.790 -201.27 10.2854
2014.880 -171.272 10.4308
2015.060 -133.264 108.535
2015.120 -47.4426 5.03419
2015.210 -156.558 7.65655
2015.290 -159.364 10.2557
2015.320 -159.138 10.4464
2015.540 -163.634 9.04901
2015.620 -156.066 6.18644
2015.700 -172.505 6.92531
2015.980 -183.759 8.92457
2016.040 -182.943 10.3464
2016.120 -159.735 6.38321
2016.210 -145.028 5.91007
2016.380 -152.819 8.79213
2016.460 -147.36 6.78237
2016.540 -156.28 6.74437
2016.640 -155.666 9.97691
2016.910 -182.018 8.94615
2016.980 -207.51 11.8609
2017.060 -189.192 13.7349
2017.250 -178.681 12.535
2017.310 -172.082 16.207
2017.360 -175.416 10.0247
2017.440 -195.474 18.9914
2018.460 -214.74 9.92645
2018.520 -196.891 9.92335
2018.830 -174.092 9.31475
2018.880 -208.162 6.0155
2018.960 -196.698 6.20924
2019.040 -194.745 6.07888
2019.130 -197.287 8.53967
2019.210 -178.594 6.78035
2019.290 -192.879 10.3572
2019.370 -199.133 10.5366
2019.460 -194.355 10.7148
