2002.290 101.316 57.8083
2002.360 111.145 41.6879
2002.620 102.014 19.5125
2002.710 83.5238 145.128
2002.790 73.4275 40.4603
2002.880 103.106 18.4328
2002.960 80.5395 51.8667
2003.040 143.002 31.0941
2003.120 80.9397 44.6845
2003.210 84.2621 35.9231
2003.290 89.7243 15.8189
2003.360 76.1198 36.5839
2003.540 51.2524 36.6789
2003.620 49.5643 19.2856
2003.710 52.5604 17.831
2003.790 78.756 12.8778
2003.880 57.0582 35.2781
2003.960 58.9773 24.8394
2004.020 58.5388 62.4085
2004.130 76.6234 16.7332
2004.210 56.984 29.8665
2004.290 50.3432 43.6353
2004.380 61.6694 51.3269
2004.460 67.7119 27.4921
2004.540 58.1524 53.0475
2004.630 46.1339 115.813
2004.710 44.3437 21.035
2004.790 34.4664 147.632
2004.880 75.4254 34.9489
2004.960 66.6159 30.5709
2005.040 58.4942 23.84
2005.120 61.0696 15.4097
2005.210 88.0786 14.91
2005.290 84.5648 14.0663
2005.370 77.1815 20.8265
2005.460 65.5162 15.231
2005.540 64.7805 14.6218
2005.620 56.2704 12.6476
2005.710 40.0157 16.2102
2005.790 51.7692 12.3981
2005.880 47.5037 15.1031
2005.960 42.8514 23.7052
2006.040 37.8753 21.2991
2006.120 45.2842 19.6609
2006.210 64.5963 16.0712
2006.290 41.2922 19.2304
2006.370 34.2555 18.4059
2006.460 58.2489 20.0366
2006.540 41.0916 18.067
2006.620 27.0419 15.6766
2006.710 25.6882 15.7862
2006.790 11.4091 18.2033
2006.880 22.5592 13.3726
2006.960 37.7987 14.0863
2007.040 46.5769 16.7325
2007.120 22.4042 17.4975
2007.210 7.32029 21.3987
2007.290 3.6647 16.3441
2007.370 21.9038 13.8038
2007.460 25.1567 13.2836
2007.540 2.42071 13.6101
2007.620 -12.9719 17.1865
2007.710 -15.0334 16.9949
2007.790 -20.2845 15.9159
2007.880 -10.6203 23.9723
2007.960 -1.91053 20.4376
2008.040 -10.8818 17.0742
2008.130 -17.5723 19.8481
2008.210 -14.782 18.3293
2008.290 -6.22377 19.8558
2008.380 -14.6952 18.0069
2008.460 -22.9664 13.6435
2008.540 -28.4323 14.9471
2008.630 -44.8603 14.7938
2008.710 -46.6425 17.106
2008.790 -35.0311 13.6947
2008.880 -30.3435 19.3551
2008.960 -30.1923 16.8312
2009.040 -10.4118 17.9385
2009.120 -17.8519 17.9635
2009.210 -24.2898 20.2833
2009.290 -27.2138 13.7143
2009.370 -36.2809 13.951
2009.460 -34.9494 14.4831
2009.540 -65.7597 42.9745
2009.620 -66.4348 15.9692
2009.710 -56.5332 19.1855
2009.790 -59.4448 18.9789
2009.880 -83.8511 19.7189
2009.960 -76.6371 20.006
2010.040 -68.7373 21.8345
2010.120 -70.8901 22.7893
2010.210 -45.4259 38.8371
2010.290 -75.0289 20.725
2010.370 -55.1281 20.7688
2010.460 -86.9913 24.1971
2010.540 -103.273 15.5821
2010.620 -109.366 12.499
2010.710 -128.48 12.7624
2010.790 -119.889 15.0907
2010.880 -116.167 16.5164
2010.950 -131.123 18.0143
2011.130 -102.303 19.416
2011.210 -113.236 14.0416
2011.290 -111.739 15.0214
2011.370 -110.367 16.8111
2011.550 -144.118 15.3925
2011.620 -169.321 15.8142
2011.710 -180.194 12.3001
