2002.290 189.766 59.3111
2002.360 232.42 63.2539
2002.620 208.361 45.9131
2002.710 173.002 238.418
2002.790 192.489 35.6145
2002.880 206.372 39.4467
2002.960 204.453 40.0291
2003.040 177.202 38.0733
2003.120 167.594 34.8067
2003.210 190.527 40.6081
2003.290 175.93 27.4248
2003.360 176.053 33.7865
2003.540 149.497 23.7442
2003.620 154.371 33.7467
2003.710 150.683 23.2914
2003.790 156.265 20.6102
2003.880 169.541 20.5578
2003.960 175.47 29.8252
2004.020 165.078 48.8623
2004.130 147.057 20.5778
2004.210 141.401 20.4634
2004.290 155.338 26.9378
2004.380 143.548 32.9985
2004.460 141.837 40.1513
2004.540 121.273 65.0025
2004.630 130.995 187.251
2004.710 135.423 52.4906
2004.790 143.543 288.095
2004.880 144.853 53.7917
2004.960 152.98 29.4803
2005.040 129.221 19.9612
2005.120 126.447 18.9779
2005.210 143.824 20.6122
2005.290 162.241 27.2951
2005.370 156.895 23.2947
2005.460 164.878 30.7202
2005.540 137.21 21.1779
2005.620 127.827 23.1682
2005.710 107.366 22.4837
2005.790 122.623 29.3959
2005.880 102.189 22.0803
2005.960 122.034 32.6003
2006.040 101.92 24.8041
2006.120 111.87 23.3964
2006.210 104.208 22.7876
2006.290 86.3563 22.4662
2006.370 84.6886 18.555
2006.460 90.5661 25.9403
2006.540 83.512 26.5028
2006.620 58.1924 20.6425
2006.710 49.9803 19.5193
2006.790 55.327 19.9092
2006.880 55.8032 17.698
2006.960 54.9076 18.6917
2007.040 58.2667 24.4423
2007.120 58.0878 21.9595
2007.210 37.2422 17.9214
2007.290 28.0576 19.7141
2007.370 35.9287 15.9013
2007.460 32.676 19.4575
2007.540 25.7599 18.0027
2007.620 -10.5365 22.3289
2007.710 -14.0631 24.3677
2007.790 -13.1026 22.8675
2007.880 -22.3712 29.1895
2007.960 -26.3078 27.5727
2008.040 -22.8048 22.079
2008.130 -27.2521 29.2986
2008.210 -0.185061 24.3064
2008.290 -17.3508 28.167
2008.380 -32.6788 28.6715
2008.460 -41.1674 18.7709
2008.540 -48.0371 21.1943
2008.630 -69.9956 21.6415
2008.710 -73.9887 21.0743
2008.790 -85.6141 22.5797
2008.880 -85.2646 24.2656
2008.960 -84.0556 27.2916
2009.040 -76.6699 28.7478
2009.120 -102.321 34.5045
2009.210 -96.313 34.2103
2009.290 -93.2344 19.7
2009.370 -118.622 20.8213
2009.460 -95.703 21.0047
2009.540 -102.389 24.5621
2009.620 -156.862 28.094
2009.710 -164.791 26.1063
2009.790 -150.636 27.8398
2009.880 -166.35 32.7199
2009.960 -158.147 29.673
2010.040 -157.449 37.0391
2010.120 -161.143 32.6753
2010.210 -181.077 44.1839
2010.290 -169.156 32.0101
2010.370 -180.59 40.6433
2010.460 -170.947 32.9479
2010.540 -208.529 31.0635
2010.620 -218.165 27.6523
2010.710 -230.748 28.997
2010.790 -222.276 27.9687
2010.880 -224.05 26.8117
2010.950 -221.343 33.2437
2011.130 -198.831 26.3673
2011.210 -232.335 30.8697
2011.290 -224.732 20.5795
2011.370 -230.331 28.4028
2011.550 -270.2 36.7919
2011.620 -283.329 29.9445
2011.710 -281.808 27.7746
2011.790 -280.857 25.1589
2011.830 -275.788 23.8522
2011.990 -311.263 29.4132
2012.040 -309.567 24.636
2012.130 -324.43 24.8153
2012.210 -299.297 22.1982
2012.260 -306.512 45.9091
2012.460 -316.326 132.873
2012.540 -310.762 450.273
2012.630 -366.814 28.2449
2012.700 -352.185 32.8969
2012.880 -358.294 30.1109
2012.960 -344.981 26.9557
2013.040 -361.983 25.9878
2013.120 -380.034 29.2032
2013.300 -382.188 30.5395
2013.370 -389.554 27.7848
2013.460 -357.773 24.813
2013.540 -390.637 24.7123
2013.790 -397.812 25.0673
2013.880 -405.158 24.9622
2013.960 -402.451 38.8984
2014.020 -400.528 84.7605
2014.210 -422.876 21.8355
2014.290 -430.14 22.219
2014.370 -415.914 21.4861
2014.450 -418.717 23.9296
2014.620 -464.607 19.5271
2014.710 -453.56 20.9673
2014.790 -421.159 19.8515
2014.880 -425.028 20.2772
2015.060 -476.894 409.139
2015.120 -465.876 11.5318
2015.210 -501.738 22.5811
2015.290 -488.231 19.0799
2015.320 -502.128 19
2015.540 -521.384 21.8819
2015.620 -544.3 17.8468
2015.700 -559.223 18.619
2015.980 -568.152 23.1035
2016.040 -555.022 20.7365
2016.120 -574.223 17.946
2016.210 -571.863 17.5904
2016.380 -559.054 19.845
2016.460 -562.484 18.9123
2016.540 -570.86 18.4979
2016.640 -587.133 24.0266
2016.910 -629.026 23.859
2016.980 -623.931 24.0293
2017.060 -619.386 25.9722
2017.250 -604.388 35.6353
2017.310 -620.005 37.0542
2017.360 -629.428 22.1073
2017.440 -621.491 43.2333
2018.460 -662.253 18.914
2018.520 -703.274 22.7317
2018.830 -688.889 25.7476
2018.880 -692.799 19.4777
2018.960 -667.193 20.0978
2019.040 -693.983 22.0071
2019.130 -699.768 21.3924
2019.210 -720.899 18.8984
2019.290 -716.211 19.9915
2019.370 -722.544 20.6885
2019.460 -734.538 19.1117
2019.540 -761.884 20.2559
2019.620 -760.012 21.5776
2019.710 -807.293 18.8455
2019.790 -809.517 19.3912
2019.880 -778.777 19.5202
2019.960 -767.331 20.6638
2020.040 -792.594 25.6924
2020.130 -797.465 22.0882
2020.210 -818.663 20.1886
2020.290 -815.65 20.0555
2020.380 -817.965 20.5287
2020.460 -809.824 19.5567
2020.540 -838.561 18.8143
2020.630 -864.83 20.1927
2020.710 -867.533 20.4937
2020.790 -844.717 19.3662
2020.880 -862.134 19.4187
2020.960 -854.947 22.4269
2021.040 -851.211 18.6101
2021.120 -842.005 21.5531
2021.210 -883.683 21.1195
2021.290 -874.52 18.7773
2021.370 -865.454 21.1686
2021.460 -877.972 21.0162
2021.540 -889.635 20.1892
2021.620 -881.41 20.5267
2021.710 -872.594 20.9878
2021.790 -901.152 19.6224
2021.880 -901.82 19.499
2021.960 -885.046 19.2223
2022.040 -873.744 21.578
2022.120 -873.063 21.7621
2022.210 -892.856 19.1449
2022.290 -904.174 20.5204
2022.370 -914.345 21.8962
2022.460 -918.039 21.4887
2022.540 -903.714 20.4409
2022.620 -937.841 21.9595
2022.710 -936.603 19.4404
2022.790 -901.228 21.9025
2022.880 -933.731 20.8202
2022.960 -914.335 21.944
2023.040 -934.508 21.174
2023.120 -924.653 21.7057
2023.210 -947.038 23.3347
2023.290 -931.663 250.166
2023.370 -960.65 32.4686
2023.460 -919.13 23.9604
2023.540 -916.314 18.8467
2023.620 -964.138 20.2808
2023.710 -969.453 23.0625
2023.790 -964.066 19.0491
2023.880 -950.405 20.2077
2023.960 -982.414 21.1537
2024.040 -951.092 21.2962
2024.130 -962.223 21.1847
2024.210 -948.373 19.7191
2024.290 -960.865 18.5273
2024.380 -956.775 20.1014
