2002.290 178.067 72.8502
2002.360 171.053 41.6674
2002.620 90.9529 28.6258
2002.710 103.947 136.802
2002.790 125.695 32.0754
2002.880 159.574 50.4132
2002.960 130.641 27.2912
2003.040 118.789 50.4498
2003.120 154.52 31.6552
2003.210 196.721 48.2606
2003.290 125.164 22.114
2003.360 150.702 26.4948
2003.540 171.455 40.7561
2003.620 86.1433 19.1744
2003.710 46.3285 18.1682
2003.790 61.0077 18.6522
2003.880 110.064 28.7989
2003.960 57.625 34.748
2004.020 121.57 42.8224
2004.130 108.51 22.0522
2004.210 94.103 17.5323
2004.290 171.209 39.451
2004.380 123.234 28.4456
2004.460 156.227 55.9646
2004.540 99.8536 39.8182
2004.630 17.2788 147.493
2004.710 60.0372 41.8896
2004.790 64.3875 124.381
2004.880 111.283 60.0296
2004.960 92.686 22.4315
2005.040 100.463 30.4665
2005.120 127.826 42.2449
2005.210 117.021 39.2486
2005.290 149.356 43.2463
2005.370 154.781 39.9378
2005.460 89.3095 19.9072
2005.540 85.7292 19.683
2005.620 106.222 39.6218
2005.710 65.2469 22.5241
2005.790 93.9155 39.285
2005.880 96.7005 39.0371
2005.960 37.6196 28.6514
2006.040 96.862 35.761
2006.120 127.856 46.2201
2006.210 109.133 33.7608
2006.290 114.055 38.4672
2006.370 122.012 40.4014
2006.460 96.5858 25.2913
2006.540 137.99 51.7268
2006.620 77.5979 36.2542
2006.710 56.0925 46.2568
2006.790 28.4226 25.472
2006.880 72.8447 33.076
2006.960 100.993 41.8534
2007.040 106.073 41.1042
2007.120 80.6709 38.0034
2007.210 62.0147 31.6044
2007.290 57.7076 25.5451
2007.370 59.7197 23.7896
2007.460 73.561 38.5823
2007.540 50.0124 36.477
2007.620 -4.18333 36.5282
2007.710 -36.9207 23.5607
2007.790 23.3379 56.7457
2007.880 -37.1118 27.3508
2007.960 -21.0473 21.2415
2008.040 20.1926 44.5856
2008.130 27.8496 45.927
2008.210 14.4561 29.8356
2008.290 51.4973 62.38
2008.380 -12.8123 24.3525
2008.460 21.4917 37.1226
2008.540 -13.5843 45.005
2008.630 -82.6512 17.8393
2008.710 -25.6325 38.3408
2008.790 -65.3811 24.5118
2008.880 11.6057 54.7862
2008.960 -42.0471 22.6144
2009.040 -10.0734 39.8372
2009.120 44.6233 66.9436
2009.210 -14.3839 32.8136
2009.290 10.6666 40.7211
2009.370 38.5828 35.1766
2009.460 18.7293 42.4466
2009.540 -40.1486 24.0609
2009.620 -114.385 26.7922
2009.710 -54.6248 39.3438
2009.790 -49.6865 49.4414
2009.880 -75.8513 42.5626
2009.960 -42.5763 44.18
2010.040 -39.366 43.6784
2010.120 3.78267 70.1017
2010.210 -26.7312 71.695
2010.290 -34.4053 50.967
2010.370 -20.514 53.4822
2010.460 -92.3333 27.5469
2010.540 -108.67 31.0098
2010.620 -109.946 28.8091
2010.710 -221.299 19.3421
2010.790 -143.678 32.7088
2010.880 -195.647 18.3332
2010.950 -141.651 32.9192
2011.130 -142.782 55.2096
2011.210 -134.98 34.4018
2011.290 -178.954 20.0051
2011.370 -183.608 16.4378
2011.550 -261.446 28.5154
2011.620 -265.131 16.9212
2011.710 -329.976 34.5252
2011.790 -257.434 32.1598
2011.830 -244.949 32.4876
2011.990 -210.883 34.7016
2012.040 -239.758 32.1302
2012.130 -277.759 19.4241
2012.210 -265.905 20.4499
2012.260 -275.026 23.3013
